player_name,plus_minus,eFG_avg,winning_perct,total_games,pts
Devontae Cacok,5.0,50.0,0.0,1,6.0
Kentavious Caldwell-Pope,2.260869565217391,55.818540433925065,73.91304347826086,69,9.347826086956523
Vlatko Cancar,-0.5714285714285714,43.33333333333333,50.0,14,1.2142857142857142
Clint Capela,1.4871794871794872,62.886597938144334,56.4102564102564,39,13.923076923076925
DeMarre Carroll,-0.125,43.93939393939395,41.66666666666667,24,3.625
Jevon Carter,-0.2241379310344828,54.320987654320994,50.0,58,4.948275862068964
Vince Carter,-2.1166666666666667,45.230263157894754,31.666666666666664,60,4.966666666666667
Wendell Carter Jr.,-0.6046511627906976,54.22740524781341,34.883720930232556,43,11.255813953488374
Michael Carter-Williams,0.5111111111111111,46.92307692307693,46.66666666666666,45,7.177777777777778
Alex Caruso,3.84375,48.10996563573883,75.0,64,5.453125
Willie Cauley-Stein,-2.462962962962963,57.94701986754968,29.629629629629626,54,7.222222222222222
Tyson Chandler,1.1153846153846154,77.7777777777778,57.69230769230769,26,1.3076923076923077
Wilson Chandler,-3.4285714285714284,50.546448087431685,45.714285714285715,35,5.857142857142858
Zylan Cheatham,-7.0,66.66666666666666,50.0,4,3.0
Chris Chiozza,3.25,48.92857142857142,50.0,28,5.071428571428571
Marquese Chriss,-3.8474576271186436,55.58441558441558,25.423728813559322,59,9.28813559322034
Gary Clark,-1.3095238095238095,55.26315789473685,54.76190476190477,42,3.7142857142857135
Brandon Clarke,-0.3448275862068966,64.19624217118998,50.0,58,12.06896551724138
Jordan Clarkson,-0.07042253521126761,54.209919261822364,47.88732394366197,71,15.183098591549294
Nicolas Claxton,-4.466666666666667,57.29166666666666,33.33333333333333,15,4.4
Chris Clemons,-1.8787878787878791,53.16901408450705,57.57575757575758,33,4.878787878787879
Antonius Cleveland,-1.0909090909090908,28.571428571428577,54.54545454545454,11,1.0
Amir Coffey,-0.2777777777777778,48.148148148148145,61.111111111111114,18,3.2222222222222223
John Collins,-3.902439024390244,63.22314049586776,36.58536585365854,41,21.585365853658534
Zach Collins,3.272727272727273,52.20588235294118,72.72727272727273,11,7.0
Mike Conley,1.5957446808510638,49.382716049382715,55.319148936170215,47,14.361702127659573
Pat Connaughton,1.1940298507462686,54.65116279069768,79.1044776119403,67,5.373134328358209
Quinn Cook,1.2727272727272727,49.76635514018693,70.45454545454545,44,5.090909090909091
Tyler Cook,-1.3076923076923077,66.66666666666666,23.07692307692308,13,1.7692307692307692
DeMarcus Cousins,,,0.0,0,0.0
Robert Covington,0.4714285714285714,53.319502074688785,38.571428571428584,70,12.428571428571427
Allen Crabbe,-5.972972972972973,45.76271186440679,13.513513513513516,37,4.648648648648648
Torrey Craig,-3.034482758620689,54.46096654275093,65.51724137931035,58,5.431034482758621
Jae Crowder,-1.9384615384615385,52.13143872113677,44.61538461538462,65,10.523076923076925
Jarrett Culver,-1.6507936507936507,46.22144112478032,30.158730158730158,63,9.206349206349207
Seth Curry,2.515625,62.108013937282216,59.375,64,12.390625
Stephen Curry,-8.6,47.5609756097561,20.0,5,20.8
Troy Daniels,0.0851063829787234,51.0752688172043,72.3404255319149,47,4.25531914893617
Anthony Davis,3.870967741935484,53.55839416058394,74.19354838709677,62,26.096774193548388
Ed Davis,-3.821428571428572,47.82608695652174,57.14285714285714,28,1.8214285714285716
Terence Davis,2.763888888888889,56.42201834862385,73.6111111111111,72,7.541666666666668
DeMar DeRozan,-1.7352941176470589,53.527168732125844,45.58823529411765,68,22.117647058823533
Dewayne Dedmon,-0.5909090909090909,44.31372549019608,38.63636363636363,44,5.8181818181818175
Matthew Dellavedova,-0.2456140350877193,41.428571428571416,29.824561403508767,57,3.1052631578947367
Donte DiVincenzo,6.212121212121213,53.62745098039216,80.3030303030303,66,9.242424242424242
Cheick Diallo,-1.0,65.14084507042253,42.5531914893617,47,4.659574468085107
Hamidou Diallo,0.32608695652173914,47.297297297297284,54.34782608695652,46,6.913043478260869
Gorgui Dieng,-1.6349206349206349,53.02197802197802,31.746031746031747,63,7.365079365079365
Spencer Dinwiddie,0.828125,47.55142017629775,46.875,64,20.59375
Luka Doncic,4.114754098360656,53.10756972111553,59.016393442622956,61,28.83606557377049
Luguentz Dort,1.5555555555555556,46.330275229357795,72.2222222222222,36,6.777777777777778
Damyean Dotson,-1.8333333333333333,51.55172413793103,29.16666666666667,48,6.6875
Sekou Doumbouya,-4.605263157894737,44.91525423728813,26.315789473684212,38,6.394736842105262
PJ Dozier,-2.2758620689655173,46.815286624203814,62.06896551724138,29,5.793103448275862
Goran Dragic,2.796610169491525,52.62430939226519,62.711864406779654,59,16.152542372881356
Andre Drummond,-3.3684210526315788,53.63520408163265,36.84210526315789,57,17.719298245614034
Jared Dudley,0.4,55.00000000000001,66.66666666666666,45,1.5111111111111108
Kris Dunn,-0.5490196078431373,48.68421052631579,37.25490196078432,51,7.313725490196076
Kevin Durant,,,0.0,0,0.0
Carsen Edwards,-1.2702702702702702,42.18749999999999,67.56756756756756,37,3.27027027027027
Henry Ellenson,2.4,14.285714285714288,40.0,5,0.4
Wayne Ellington,-0.4166666666666667,49.42528735632184,25.0,36,5.083333333333333
Joel Embiid,3.1372549019607843,51.24843945068665,62.74509803921568,51,22.980392156862745
James Ennis III,-0.05797101449275361,52.228412256267404,60.86956521739131,69,6.579710144927536
Drew Eubanks,-3.227272727272727,64.92537313432835,59.09090909090909,22,4.863636363636363
Jacob Evans,-3.4137931034482767,38.432835820895534,27.58620689655172,29,4.413793103448277
Dante Exum,-3.085714285714286,53.361344537815135,28.57142857142857,35,4.542857142857144
Tacko Fall,1.0,78.57142857142857,71.42857142857143,7,3.2857142857142856
Derrick Favors,2.2549019607843137,61.79941002949852,47.058823529411754,51,9.0
Cristiano Felicio,-2.5454545454545454,62.96296296296296,27.27272727272727,22,3.9090909090909087
Terrance Ferguson,-2.5535714285714284,46.59090909090909,58.92857142857143,56,3.928571428571429
Bruno Fernando,-1.6607142857142858,53.015075376884425,32.142857142857146,56,4.285714285714286
Yogi Ferrell,-0.28,48.40425531914895,40.0,50,4.36
Dorian Finney-Smith,3.859154929577465,57.4712643678161,56.338028169014095,71,9.549295774647886
Bryn Forbes,-3.4444444444444446,54.38898450946644,42.857142857142854,63,11.222222222222221
Evan Fournier,-1.2272727272727273,56.02798708288482,42.42424242424242,66,18.5
De'Aaron Fox,-2.372549019607843,51.288343558282214,39.215686274509814,51,21.11764705882353
Michael Frazier,-4.461538461538462,31.03448275862069,53.846153846153854,13,2.0769230769230766
Tim Frazier,-2.074074074074074,41.48936170212766,33.33333333333333,27,3.592592592592593
Melvin Frazier Jr.,-2.0526315789473686,55.88235294117647,31.578947368421048,19,2.1052631578947367
Markelle Fultz,-0.8194444444444444,48.83419689119171,45.83333333333333,72,12.083333333333336
Wenyen Gabriel,-1.4333333333333331,49.99999999999999,33.33333333333333,30,2.1
Daniel Gafford,-0.6976744186046512,70.14925373134328,34.883720930232556,43,5.116279069767441
Danilo Gallinari,3.693548387096774,54.71236230110159,59.67741935483871,62,18.70967741935484
Langston Galloway,-2.1515151515151514,55.71955719557196,30.303030303030305,66,10.257575757575758
Darius Garland,-4.983050847457627,47.567954220314725,28.813559322033896,59,12.338983050847462
Marc Gasol,6.0681818181818175,52.86738351254481,79.54545454545455,44,7.522727272727272
Rudy Gay,0.1791044776119403,50.83892617449665,44.77611940298507,67,10.835820895522387
Paul George,5.375,53.9002557544757,70.83333333333334,48,21.52083333333333
Taj Gibson,-4.161290322580645,59.09090909090908,33.87096774193548,62,6.112903225806452
Harry Giles III,-2.8260869565217392,55.378486055776904,47.82608695652174,46,6.869565217391305
Shai Gilgeous-Alexander,2.157142857142857,51.37931034482757,61.42857142857143,70,19.01428571428572
Rudy Gobert,4.294117647058823,69.29982046678636,61.764705882352935,68,15.088235294117649
Brandon Goodwin,-3.7352941176470584,46.842105263157904,38.23529411764706,34,6.0588235294117645
Aaron Gordon,-1.1451612903225807,48.43546284224251,48.387096774193544,62,14.419354838709678
Eric Gordon,0.05555555555555555,47.30021598272138,58.33333333333334,36,14.444444444444445
Devonte' Graham,-2.9206349206349205,49.532710280373834,36.507936507936506,63,18.17460317460317
Treveon Graham,-2.7454545454545456,42.76859504132232,38.18181818181819,55,4.418181818181818
Jerami Grant,-1.2535211267605637,55.52050473186121,63.38028169014085,71,11.985915492957744
Josh Gray,-3.5,50.0,50.0,2,1.0
Danny Green,3.75,54.219409282700404,75.0,68,8.044117647058824
Draymond Green,-4.558139534883721,44.620253164556964,23.255813953488367,43,8.023255813953488
Gerald Green,,,0.0,0,0.0
JaMychal Green,2.3650793650793656,55.96590909090909,68.25396825396825,63,6.825396825396825
Javonte Green,-0.6458333333333334,53.57142857142857,68.75,48,3.395833333333333
Jeff Green,-1.8333333333333333,55.23255813953488,58.33333333333334,48,9.4375
Blake Griffin,-1.4444444444444444,40.6,44.444444444444436,18,15.5
Marko Guduric,-0.6136363636363636,47.45222929936306,43.18181818181818,44,3.9318181818181817
Kyle Guy,-3.6666666666666665,40.0,66.66666666666666,3,1.3333333333333333
Rui Hachimura,-5.270833333333333,48.899082568807344,31.25,48,13.520833333333336
Devon Hall,0.8181818181818182,26.66666666666667,54.54545454545454,11,1.818181818181818
Tim Hardaway Jr.,4.098591549295775,54.977375565610856,57.74647887323944,71,15.788732394366198
James Harden,4.205882352941177,54.26023778071335,63.235294117647065,68,34.338235294117645
Maurice Harkless,0.3387096774193548,56.18374558303886,62.903225806451616,62,5.758064516129032
Jared Harper,-3.6666666666666665,25.0,33.33333333333333,3,0.6666666666666666
Montrezl Harrell,4.0,58.0049261083744,69.84126984126982,63,18.61904761904762
Gary Harris,2.1785714285714284,48.747591522158004,66.07142857142857,56,10.375
Joe Harris,1.2318840579710144,59.56632653061224,47.82608695652174,69,14.46376811594203
Tobias Harris,2.180555555555556,52.72804774083546,59.72222222222222,72,19.597222222222218
Shaquille Harrison,1.4651162790697674,51.51515151515152,32.55813953488372,43,4.8604651162790695
Josh Hart,-1.7538461538461538,53.6654135338346,40.0,65,10.092307692307692
Isaiah Hartenstein,1.7391304347826086,65.67164179104478,69.56521739130434,23,4.652173913043479
Udonis Haslem,-4.75,40.90909090909091,75.0,4,3.0
Jaxson Hayes,-0.890625,67.37451737451737,43.75,64,7.375
Gordon Hayward,6.403846153846153,56.07142857142857,65.38461538461539,52,17.48076923076923
John Henson,-0.475,57.894736842105274,20.0,40,5.525
Dewan Hernandez,1.8333333333333333,39.285714285714285,100.0,6,2.333333333333333
Juancho Hernangomez,-1.1458333333333333,49.3927125506073,50.0,48,6.0
Willy Hernangomez,-0.5806451612903226,55.035971223021576,22.58064516129032,31,6.129032258064517
Tyler Herro,-0.3636363636363637,51.98098256735341,61.81818181818181,55,13.50909090909091
Kevin Hervey,-3.4,31.48148148148148,30.0,10,1.7
Mario Hezonja,-3.320754716981132,47.70642201834862,45.283018867924525,53,4.830188679245283
Buddy Hield,-1.5,54.518072289156635,43.055555555555564,72,19.194444444444443
George Hill,5.084745762711863,62.36702127659576,79.66101694915254,59,9.389830508474576
Solomon Hill,-1.305084745762712,50.89928057553957,49.152542372881356,59,5.47457627118644
Jaylen Hoard,0.7692307692307693,46.87499999999999,53.846153846153854,13,2.9230769230769234
Aaron Holiday,1.7575757575757576,49.11190053285968,63.63636363636363,66,9.5
Jrue Holiday,0.5737704918032787,51.59045725646122,42.622950819672134,61,19.131147540983605
Justin Holiday,0.4794520547945205,56.58436213991771,61.64383561643836,73,8.260273972602741
Rondae Hollis-Jefferson,1.3333333333333333,47.56838905775076,71.66666666666667,60,6.966666666666668
Richaun Holmes,0.3636363636363637,64.82558139534885,36.36363636363637,44,12.25
Rodney Hood,0.2380952380952381,60.75581395348838,38.095238095238095,21,10.952380952380953
Al Horford,1.8059701492537317,51.97461212976022,58.20895522388061,67,11.910447761194028
Talen Horton-Tucker,-3.0,53.33333333333334,33.33333333333333,6,5.666666666666668
Danuel House Jr.,2.031746031746032,54.6382189239332,63.492063492063494,63,10.507936507936508
Dwight Howard,2.347826086956522,73.46570397111914,75.36231884057972,69,7.492753623188406
William Howard,-8.0,0.0,50.0,2,0.0
Kevin Huerter,-4.339285714285714,51.72131147540984,33.92857142857143,56,12.214285714285715
De'Andre Hunter,-4.190476190476192,48.901903367496345,30.158730158730158,63,12.34920634920635
Chandler Hutchison,-5.071428571428571,49.14285714285714,28.57142857142857,28,7.7857142857142865
Serge Ibaka,1.7272727272727273,56.4179104477612,72.72727272727273,55,15.363636363636365
Andre Iguodala,-1.1904761904761905,51.13636363636363,47.61904761904761,21,4.571428571428571
Ersan Ilyasova,1.3015873015873016,54.63258785942492,76.19047619047619,63,6.571428571428571
Joe Ingles,3.333333333333333,57.23327305605786,61.111111111111114,72,9.819444444444443
Brandon Ingram,-0.7096774193548387,53.10218978102191,40.32258064516129,62,23.822580645161292
Kyrie Irving,-0.35,54.56730769230769,40.0,20,27.4
Jonathan Isaac,0.5882352941176471,51.80722891566264,44.11764705882353,34,11.882352941176471
Wes Iwundu,0.21153846153846154,47.63948497854077,44.230769230769226,52,5.769230769230768
Frank Jackson,-1.0,47.58308157099698,44.067796610169495,59,6.288135593220339
Josh Jackson,0.9545454545454546,51.25786163522012,45.45454545454545,22,9.0
Justin Jackson,0.09230769230769233,46.6275659824047,60.0,65,5.538461538461538
Reggie Jackson,3.4838709677419355,49.846625766871156,51.612903225806456,31,11.93548387096774
Jaren Jackson Jr.,-1.8421052631578947,56.50730411686586,49.122807017543856,57,17.368421052631582
Justin James,-0.7222222222222222,47.023809523809526,38.888888888888886,36,2.4722222222222223
LeBron James,6.597014925373133,55.02686108979279,74.6268656716418,67,25.34328358208955
Amile Jefferson,1.0,35.714285714285715,27.777777777777782,18,0.8333333333333334
DaQuan Jeffries,0.15384615384615385,56.25,30.76923076923077,13,3.8461538461538463
Ty Jerome,-3.290322580645161,39.82300884955753,51.612903225806456,31,3.290322580645161
Alize Johnson,1.4705882352941178,46.55172413793104,58.82352941176471,17,2.0
BJ Johnson,-0.9,32.8125,50.0,10,3.0
Cameron Johnson,0.19298245614035087,56.54320987654321,49.122807017543856,57,8.842105263157897
James Johnson,-2.34375,55.58139534883721,43.75,32,8.4375
Keldon Johnson,3.882352941176471,66.85393258426966,47.058823529411754,17,9.058823529411764
Stanley Johnson,0.48,43.22033898305085,76.0,25,2.4
Tyler Johnson,-2.6153846153846154,46.4,41.02564102564102,39,7.0256410256410255
Nikola Jokic,3.493150684931507,56.48926237161531,63.01369863013698,73,19.945205479452053
Damian Jones,-4.672727272727274,68.53932584269663,27.27272727272727,55,5.563636363636364
Tyus Jones,-0.7230769230769231,51.398601398601386,49.230769230769226,65,7.446153846153847
Derrick Jones Jr.,-0.4915254237288136,58.022922636103154,57.62711864406779,59,8.474576271186441
DeAndre Jordan,-0.6964285714285714,66.55052264808361,48.214285714285715,56,8.303571428571429
Cory Joseph,-0.6527777777777778,48.300970873786405,43.055555555555564,72,6.361111111111112
Mfiondu Kabengele,-0.08333333333333333,57.81250000000002,75.0,12,3.5
Frank Kaminsky,-0.2307692307692308,51.62866449511401,48.71794871794872,39,9.692307692307693
Enes Kanter,3.6379310344827593,57.32758620689656,62.06896551724138,58,8.086206896551724
Luke Kennard,-0.7857142857142857,54.82456140350878,39.285714285714285,28,15.785714285714285
Stanton Kidd,-0.25,0.0,75.0,4,0.0
Michael Kidd-Gilchrist,0.52,37.12121212121213,48.0,25,2.4
Louis King,1.9,47.61904761904761,30.0,10,2.0
Maxi Kleber,1.4324324324324325,57.68482490272374,56.75675675675675,74,9.08108108108108
Brandon Knight,-2.8,48.802395209580844,16.0,25,7.32
Kevin Knox II,-2.7538461538461543,44.01496259351621,32.30769230769231,65,6.446153846153847
John Konchar,1.8947368421052633,71.62162162162161,47.368421052631575,19,2.8421052631578947
Furkan Korkmaz,1.1944444444444444,55.683836589698046,58.33333333333334,72,9.777777777777779
Luke Kornet,-1.1944444444444444,52.13903743315508,30.555555555555557,36,5.972222222222222
Kyle Korver,2.155172413793104,59.897610921501716,74.13793103448276,58,6.655172413793102
Rodions Kurucs,-0.5744680851063829,53.954802259886996,38.29787234042553,47,4.574468085106383
Kyle Kuzma,2.9672131147540983,50.0,75.40983606557377,61,12.81967213114754
Zach LaVine,-3.1666666666666665,52.627189324437026,33.33333333333333,60,25.5
Skal Labissiere,0.3636363636363637,56.122448979591844,42.42424242424242,33,5.757575757575758
Jeremy Lamb,-0.021739130434782608,50.62630480167015,58.69565217391305,46,12.543478260869565
Romeo Langford,2.09375,38.125,68.75,32,2.46875
Vic Law,-0.875,36.111111111111114,25.0,8,1.875
Jake Layman,0.9565217391304348,51.955307262569846,47.82608695652174,23,9.130434782608695
Caris LeVert,-0.08888888888888889,47.950819672131146,46.66666666666666,45,18.711111111111116
TJ Leaf,0.2857142857142857,44.767441860465105,57.14285714285714,28,3.0
Jalen Lecque,-4.0,40.0,40.0,5,2.0
Courtney Lee,1.625,61.585365853658544,62.5,24,4.458333333333333
Damion Lee,-2.571428571428572,50.0,24.489795918367342,49,12.6734693877551
Alex Len,-2.0727272727272728,57.99373040752353,32.72727272727273,55,7.963636363636364
Kawhi Leonard,8.385964912280702,52.38305383936452,71.9298245614035,57,27.070175438596486
Meyers Leonard,1.5098039215686274,62.17948717948718,66.66666666666666,51,6.0588235294117645
Damian Lillard,1.2575757575757576,56.263899184581184,50.0,66,29.96969696969697
Nassir Little,-1.125,47.68211920529802,45.83333333333333,48,3.583333333333333
Kevon Looney,-4.95,37.34177215189873,30.0,20,3.4
Brook Lopez,7.720588235294117,51.1177347242921,77.94117647058823,68,11.955882352941178
Robin Lopez,0.12121212121212123,55.01672240802675,77.27272727272727,66,5.409090909090909
Kevin Love,-4.821428571428571,55.02063273727648,28.57142857142857,56,17.625
Kyle Lowry,4.741379310344827,51.80572851805728,70.6896551724138,58,19.41379310344828
Timothe Luwawu-Cabarrot,-1.1063829787234043,55.018587360594786,42.5531914893617,47,7.7659574468085095
Trey Lyles,-0.8888888888888888,54.08163265306122,42.857142857142854,63,6.412698412698412
Daryl Macon,0.0,50.0,100.0,4,0.75
Josh Magette,0.125,36.66666666666666,37.5,8,1.5
Ian Mahinmi,-2.1578947368421053,50.714285714285715,39.473684210526315,38,7.447368421052633
Thon Maker,-2.3833333333333333,53.8860103626943,33.33333333333333,60,4.683333333333334
Terance Mann,-0.12195121951219512,51.26582278481011,65.85365853658537,41,2.414634146341464
Boban Marjanovic,1.068181818181818,58.29383886255922,47.72727272727273,44,6.5681818181818175
Lauri Markkanen,-1.4,51.692047377326546,36.0,50,14.74
Caleb Martin,0.2777777777777778,55.952380952380935,33.33333333333333,18,6.166666666666668
Cody Martin,-1.4791666666666667,47.34299516908214,33.33333333333333,48,4.958333333333333
Jeremiah Martin,-1.8888888888888888,49.99999999999999,66.66666666666666,9,7.111111111111112
Kelan Martin,-0.7096774193548387,46.13259668508288,38.70967741935485,31,6.354838709677418
Frank Mason,0.2222222222222222,50.98039215686275,66.66666666666666,9,6.888888888888888
Garrison Mathews,1.9444444444444444,59.82142857142857,44.444444444444436,18,5.4444444444444455
Wesley Matthews,6.776119402985074,52.36966824644551,77.61194029850745,67,7.373134328358209
Patrick McCaw,0.054054054054054064,48.45679012345679,72.97297297297297,37,4.594594594594595
CJ McCollum,0.2,52.21238938053098,48.57142857142857,70,22.228571428571424
T.J. McConnell,0.7042253521126759,52.18978102189782,61.97183098591549,71,6.535211267605634
Jalen McDaniels,-1.4375,53.57142857142857,43.75,16,5.5625
Doug McDermott,1.4927536231884058,60.511882998171856,62.31884057971014,69,10.289855072463768
JaVale McGee,1.9264705882352944,64.21568627450979,75.0,68,6.5588235294117645
Rodney McGruder,-0.05357142857142857,46.408839779005525,67.85714285714286,56,3.3392857142857144
Alfonzo McKinnie,-2.325,46.783625730994146,27.500000000000004,40,4.55
Jordan McLaughlin,-2.333333333333333,57.022471910112365,23.33333333333333,30,7.633333333333334
Ben McLemore,2.591549295774648,61.009174311926614,61.97183098591549,71,10.070422535211268
Jordan McRae,-1.9729729729729732,46.85792349726776,32.432432432432435,37,11.513513513513516
Nicolo Melli,-1.4666666666666666,52.78637770897833,43.33333333333334,60,6.583333333333332
De'Anthony Melton,1.9333333333333331,45.13715710723192,45.0,60,7.583333333333332
Chimezie Metu,-0.5,57.14285714285714,44.444444444444436,18,3.2222222222222223
Khris Middleton,8.080645161290322,57.49736008447729,74.19354838709677,62,20.91935483870968
CJ Miles,-0.8,41.525423728813564,40.0,10,6.4
Darius Miller,,,0.0,0,0.0
Malcolm Miller,2.142857142857143,55.17241379310344,85.71428571428571,28,1.25
Patty Mills,2.0303030303030303,56.02006688963211,42.42424242424242,66,11.62121212121212
Paul Millsap,4.431372549019608,54.337899543379,58.82352941176471,51,11.588235294117649
Shake Milton,-0.2,58.844765342960294,57.49999999999999,40,9.425
